#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
279717	3312	3320	109544	109552	-	-	HSPA8	HSP90AA1	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Polanowska-Grabowska R (1997)	PUBMED:9269769	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	CL:0000233|BTO:0000132	platelet|blood platelet	cell type|cell type	-|-	-|-	-|-	Homo sapiens	Homo sapiens
279722	2058	3320	108372	109552	PIG32	-	EPRS	HSP90AA1	EARS|GLUPRORS|PARS|QARS|QPRS	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Two-hybrid	physical	Kang J (2000)	PUBMED:10913161	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07814	-	NP_004437	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
279723	2058	3320	108372	109552	PIG32	-	EPRS	HSP90AA1	EARS|GLUPRORS|PARS|QARS|QPRS	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Kang J (2000)	PUBMED:10913161	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07814	-	NP_004437	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
279724	3320	2058	109552	108372	-	PIG32	HSP90AA1	EPRS	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	EARS|GLUPRORS|PARS|QARS|QPRS	Reconstituted Complex	physical	Kang J (2000)	PUBMED:10913161	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P07814	-	NP_004437	-	-	-	-	-	-	Homo sapiens	Homo sapiens
279725	3320	2058	109552	108372	-	PIG32	HSP90AA1	EPRS	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	EARS|GLUPRORS|PARS|QARS|QPRS	Co-purification	physical	Kang J (2000)	PUBMED:10913161	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P07814	-	NP_004437	-	-	-	-	-	-	Homo sapiens	Homo sapiens
280107	3320	2908	109552	109165	-	-	HSP90AA1	NR3C1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	GCCR|GCR|GCRST|GR|GRL	Reconstituted Complex	physical	Kanelakis KC (2002)	PUBMED:12093808	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	-	-	-	-	-	-	Homo sapiens	Homo sapiens
280108	3320	3303	109552	109535	-	DAQB-147D11.1	HSP90AA1	HSPA1A	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1	Reconstituted Complex	physical	Kanelakis KC (2002)	PUBMED:12093808	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P08107	A8K5I0|B3KTT5	NP_005336	-	-	-	-	-	-	Homo sapiens	Homo sapiens
280243	6449	3320	112347	109552	-	-	SGTA	HSP90AA1	SGT|alphaSGT|hSGT	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Far Western	physical	Angeletti PC (2002)	PUBMED:12482202	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43765	-	NP_003012	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
280497	5894	3320	111831	109552	-	-	RAF1	HSP90AA1	CMD1NN|CRAF|NS5|Raf-1|c-Raf	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Stancato LF (1993)	PUBMED:8408024	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04049	B4E0X2|L7RRS6	NP_001341624|NP_001341620|NP_001341621|NP_001341622|NP_001341623|NP_002871|NP_001341619|NP_001341618	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
280766	317	3320	106814	109552	-	-	APAF1	HSP90AA1	APAF-1|CED4	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Saleh A (2000)	PUBMED:10934467	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14727	-	NP_863659|NP_001151|NP_863658|NP_863651|NP_037361	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
281452	8451	3320	114029	109552	RP11-391H12.1	-	CUL4A	HSP90AA1	-	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Dias DC (2002)	PUBMED:12481031	9606	9606	High Throughput	-	-	exogenous expression of bait	-	BIOGRID	Q13619	B2RBV7	NP_001341868|NP_001265443|NP_001341869|NP_001341871|NP_001341867|NP_001265442|NP_001008895|NP_003580|NP_001341870	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0000007	HEK-293 cell	cell line	-	-	-	Homo sapiens	Homo sapiens
281730	3320	6774	109552	112651	-	-	HSP90AA1	STAT3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	ADMIO|APRF|HIES	Affinity Capture-Western	physical	Sato N (2003)	PUBMED:12559950	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P40763	-	NP_644805|NP_003141|NP_001356447|NP_001356443|NP_001371920|NP_001371913|NP_001371917|NP_001356445|NP_001356446|NP_998827|NP_001371915|NP_001371914|NP_001356442|NP_001371918|NP_001371919|NP_001371921|NP_001371922|NP_001371916|NP_001356448|NP_001356449|NP_001356441	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282333	207	3320	106710	109552	-	-	AKT1	HSP90AA1	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Kawauchi K (2005)	PUBMED:15843522	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282334	96459	3320	125175	109552	-	-	FNIP1	HSP90AA1	-	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Baba M (2006)	PUBMED:17028174	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8TF40	-	NP_001008738|NP_588613|NP_001333043|NP_001333042	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
282429	3320	7015	109552	112874	-	-	HSP90AA1	TERT	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	CMM9|DKCA2|DKCB4|EST2|PFBMFT1|TCS1|TP2|TRT|hEST2|hTRT	Affinity Capture-Western	physical	Kawauchi K (2005)	PUBMED:15843522	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	O14746	-	NP_937983|NP_001180305	-	-	-	-	-	-	Homo sapiens	Homo sapiens
286198	10963	3320	116162	109552	-	-	STIP1	HSP90AA1	HEL-S-94n|HOP|IEF-SSP-3521|P60|STI1|STI1L	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Johnson BD (1998)	PUBMED:9452498	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P31948	V9HW72	NP_001269581|NP_001269582|NP_006810	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
287172	850424	3320	31037	109552	YCR060W	-	TAH1	HSP90AA1	-	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Millson SH (2008)	PUBMED:18412542	559292	9606	Low Throughput	-	-	-	-	BIOGRID	P25638	-	NP_009986	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Homo sapiens
287706	3320	2908	109552	109165	-	-	HSP90AA1	NR3C1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	GCCR|GCR|GCRST|GR|GRL	Reconstituted Complex	physical	Hecht K (1997)	PUBMED:9334248	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	-	-	-	-	-	-	Homo sapiens	Homo sapiens
289196	2081	3320	108391	109552	-	-	ERN1	HSP90AA1	IRE1|IRE1P|IRE1a|hIRE1p	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Marcu MG (2002)	PUBMED:12446770	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O75460	-	NP_001424	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
289197	3320	2081	109552	108391	-	-	HSP90AA1	ERN1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	IRE1|IRE1P|IRE1a|hIRE1p	Reconstituted Complex	physical	Marcu MG (2002)	PUBMED:12446770	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	O75460	-	NP_001424	-	-	-	-	-	-	Homo sapiens	Homo sapiens
289198	3320	9451	109552	114840	-	-	HSP90AA1	EIF2AK3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	PEK|PERK|WRS	Affinity Capture-Western	physical	Marcu MG (2002)	PUBMED:12446770	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9NZJ5	B3KY45	NP_004827|NP_001300844	-	-	-	-	-	-	Homo sapiens	Homo sapiens
297634	207	3320	106710	109552	-	-	AKT1	HSP90AA1	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Sato S (2000)	PUBMED:10995457	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
299155	8471	3320	114048	109552	-	-	IRS4	HSP90AA1	IRS-4|PY160	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Sano H (2002)	PUBMED:11912194	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14654	-	NP_001366079|NP_003595	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
305896	3320	406	109552	106899	-	-	HSP90AA1	ARNTL	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	BMAL1|BMAL1c|JAP3|MOP3|PASD3|TIC|bHLHe5	Reconstituted Complex	physical	Hogenesch JB (1997)	PUBMED:9079689	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	O00327	B2RCL8	NP_001284648|NP_001284651|NP_001284653|NP_001169|NP_001025443|NP_001025444	-	-	-	-	-	-	Homo sapiens	Homo sapiens
305897	3320	3091	109552	109338	-	-	HSP90AA1	HIF1A	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HIF-1A|HIF-1alpha|HIF1|HIF1-ALPHA|MOP1|PASD8|bHLHe78	Reconstituted Complex	physical	Hogenesch JB (1997)	PUBMED:9079689	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q16665	D0VY79	NP_001521|NP_001230013|NP_851397	-	-	-	-	-	-	Homo sapiens	Homo sapiens
305898	3320	4862	109552	110923	-	-	HSP90AA1	NPAS2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	MOP4|PASD4|bHLHe9	Reconstituted Complex	physical	Hogenesch JB (1997)	PUBMED:9079689	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q99743	A2I2P5	NP_002509	-	-	-	-	-	-	Homo sapiens	Homo sapiens
315053	7157	3320	113010	109552	-	-	TP53	HSP90AA1	BCC7|LFS1|P53|TRP53	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Akakura S (2001)	PUBMED:11297531	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
315360	2908	3320	109165	109552	-	-	NR3C1	HSP90AA1	GCCR|GCR|GCRST|GR|GRL	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	de Castro M (1996)	PUBMED:8898375	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
315367	2908	3320	109165	109552	-	-	NR3C1	HSP90AA1	GCCR|GCR|GCRST|GR|GRL	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	van den Berg JD (1996)	PUBMED:8645634	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
315368	2908	3320	109165	109552	-	-	NR3C1	HSP90AA1	GCCR|GCR|GCRST|GR|GRL	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Stancato LF (1996)	PUBMED:8621522	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316620	3320	6714	109552	112592	-	RP5-823N20.1	HSP90AA1	SRC	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	ASV|SRC1|c-SRC|p60-Src	Affinity Capture-Western	physical	Hutchison KA (1992)	PUBMED:1310678	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P12931	-	NP_938033|NP_005408	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316622	3320	4846	109552	110909	-	-	HSP90AA1	NOS3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	ECNOS|eNOS	Affinity Capture-Western	physical	Harris MB (2000)	PUBMED:11744239	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P29474	A0S0A6|E7ESA7	NP_001153581|NP_000594|NP_001153583|NP_001153582	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316623	3320	4846	109552	110909	-	-	HSP90AA1	NOS3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	ECNOS|eNOS	Reconstituted Complex	physical	Harris MB (2000)	PUBMED:11744239	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P29474	A0S0A6|E7ESA7	NP_001153581|NP_000594|NP_001153583|NP_001153582	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316624	3320	4846	109552	110909	-	-	HSP90AA1	NOS3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	ECNOS|eNOS	Affinity Capture-Western	physical	Stepp DW (2002)	PUBMED:12124224	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P29474	A0S0A6|E7ESA7	NP_001153581|NP_000594|NP_001153583|NP_001153582	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316627	196	3320	106699	109552	-	-	AHR	HSP90AA1	bHLHe76	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Ma Q (1997)	PUBMED:9083006	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P35869	A0A024R9Z8	NP_001612	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316631	11140	3320	116312	109552	-	-	CDC37	HSP90AA1	P50CDC37	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Silverstein AM (1998)	PUBMED:9685350	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16543	A0A024R7B7	NP_008996	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316637	5465	3320	111461	109552	SC22CB-5E3.5	-	PPARA	HSP90AA1	NR1C1|PPAR|PPARalpha|hPPAR	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Sumanasekera WK (2003)	PUBMED:12482853	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q07869	F1D8S4	NP_005027|NP_001001928	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316640	5465	3320	111461	109552	SC22CB-5E3.5	-	PPARA	HSP90AA1	NR1C1|PPAR|PPARalpha|hPPAR	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Sumanasekera WK (2003)	PUBMED:12482853	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q07869	F1D8S4	NP_005027|NP_001001928	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316643	2289	3320	108579	109552	RP3-340B19.6	-	FKBP5	HSP90AA1	AIG6|FKBP51|FKBP54|P54|PPIase|Ptg-10	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Nair SC (1997)	PUBMED:9001212	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13451	Q2TA84	NP_001139249|NP_001139248|NP_001139247|NP_004108	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316644	2289	3320	108579	109552	RP3-340B19.6	-	FKBP5	HSP90AA1	AIG6|FKBP51|FKBP54|P54|PPIase|Ptg-10	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Nair SC (1997)	PUBMED:9001212	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13451	Q2TA84	NP_001139249|NP_001139248|NP_001139247|NP_004108	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316645	367	3320	106862	109552	RP11-383C12.1	-	AR	HSP90AA1	AIS|DHTR|HUMARA|HYSP1|KD|NR3C4|SBMA|SMAX1|TFM	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Nemoto T (1992)	PUBMED:1525041	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10275	F1D8N5	NP_001011645|NP_000035	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316653	2768	3320	109030	109552	-	-	GNA12	HSP90AA1	NNX3|RMP|gep	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Vaiskunaite R (2001)	PUBMED:11598136	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q03113	E9PC54|Q6ZQV4	NP_001269369|NP_001269370|NP_031379|NP_001280021	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
316654	2768	3320	109030	109552	-	-	GNA12	HSP90AA1	NNX3|RMP|gep	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Two-hybrid	physical	Vaiskunaite R (2001)	PUBMED:11598136	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q03113	E9PC54|Q6ZQV4	NP_001269369|NP_001269370|NP_031379|NP_001280021	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
