#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
949121	11140	9212	116312	114646	-	-	CDC37	AURKB	P50CDC37	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Luminescence	physical	Taipale M (2014)	PUBMED:25036637	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16543	A0A024R7B7	NP_008996	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
949226	2289	9212	108579	114646	RP3-340B19.6	-	FKBP5	AURKB	AIG6|FKBP51|FKBP54|P54|PPIase|Ptg-10	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Luminescence	physical	Taipale M (2014)	PUBMED:25036637	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13451	Q2TA84	NP_001139249|NP_001139248|NP_001139247|NP_004108	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
949665	11140	9212	116312	114646	-	-	CDC37	AURKB	P50CDC37	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Taipale M (2014)	PUBMED:25036637	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16543	A0A024R7B7	NP_008996	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
949733	2289	9212	108579	114646	RP3-340B19.6	-	FKBP5	AURKB	AIG6|FKBP51|FKBP54|P54|PPIase|Ptg-10	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Taipale M (2014)	PUBMED:25036637	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13451	Q2TA84	NP_001139249|NP_001139248|NP_001139247|NP_004108	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954139	9212	10128	114646	115432	-	-	AURKB	LRPPRC	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CLONE-23970|GP130|LRP130|LSFC	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P42704	E5KNY5	NP_573566	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954140	9212	26058	114646	117520	-	-	AURKB	GIGYF2	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q6Y7W6	-	NP_001096617|NP_001096616|NP_056390|NP_001096618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954141	9212	3303	114646	109535	-	DAQB-147D11.1	AURKB	HSPA1A	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HEL-S-103|HSP70-1|HSP70-1A|HSP70I|HSP72|HSPA1	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P08107	A8K5I0|B3KTT5	NP_005336	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954142	9212	8471	114646	114048	-	-	AURKB	IRS4	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	IRS-4|PY160	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O14654	-	NP_001366079|NP_003595	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954143	9212	1642	114646	108009	-	-	AURKB	DDB1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q16531	-	NP_001914	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954144	9212	125950	114646	125936	-	hCG_2033729	AURKB	RAVER1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8IY67	E9PAU2	NP_001353103|NP_597709	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954145	9212	3309	114646	109541	-	-	AURKB	HSPA5	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	BIP|GRP78|HEL-S-89n|MIF2	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P11021	V9HWB4	NP_005338	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954146	9212	7841	114646	113599	-	-	AURKB	MOGS	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CDG2B|CWH41|DER7|GCS1	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q13724	Q58F09	NP_006293|NP_001139630	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954147	9212	3192	114646	109433	-	RP11-11N7.3	AURKB	HNRNPU	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HNRPU|SAF-A|U21.1|hnRNP U	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q00839	Q96BA7	NP_114032|NP_004492	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954148	9212	23215	114646	116822	-	-	AURKB	PRRC2C	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	BAT2-iso|BAT2D1|BAT2L2|XTP2	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9Y520	E7EPN9	NP_055987	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954149	9212	203068	114646	128444	-	DAAP-285E11.4	AURKB	TUBB	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CDCBM6|M40|OK/SW-cl.56|TUBB1|TUBB5	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P07437	Q5ST81|B4DY90|B4DQN9|B4DMJ5|Q5SU16	NP_001280145|NP_001280144|NP_821133|NP_001280141|NP_001280143|NP_001280142	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954150	9212	5257	114646	111275	-	-	AURKB	PHKB	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q93100	-	NP_001350766|NP_001027005|NP_000284	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954151	9212	10848	114646	116059	-	-	AURKB	PPP1R13L	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	IASPP|NKIP1|RAI|RAI4	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8WUF5	A0A024R0Q5	NP_001135974|NP_006654	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954152	9212	7846	114646	113603	-	-	AURKB	TUBA1A	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	B-ALPHA-1|LIS3|TUBA3	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q71U36	-	NP_001257329|NP_001257328|NP_006000	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954153	9212	9882	114646	115213	-	RP11-159J2.3	AURKB	TBC1D4	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	AS160	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O60343	-	NP_001273587|NP_055647|NP_001273588	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954154	9212	23352	114646	116934	-	RP5-1126H10.1	AURKB	UBR4	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	RBAF600|ZUBR1|p600	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q5T4S7	-	NP_065816	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954155	9212	3313	114646	109545	-	-	AURKB	HSPA9	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CRP40|CSA|GRP-75|GRP75|HEL-S-124m|HSPA9B|MOT|MOT2|MTHSP75|PBP74	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P38646	-	NP_004125	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954156	9212	29	114646	106547	-	-	AURKB	ABR	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	MDB	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q12979	Q6ZT60|B7Z7Z1|B7Z2X0|B7Z683	NP_001269078|NP_068781|NP_001153218|NP_001243776|NP_001309770|NP_001309769|NP_001083	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954157	9212	6790	114646	112666	-	RP5-1167H4.6	AURKB	AURKA	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	AIK|ARK1|AURA|AURORA2|BTAK|PPP1R47|STK15|STK6|STK7	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O14965	-	NP_001310233|NP_940836|NP_940837|NP_003591|NP_001310232|NP_001310234|NP_940835|NP_940838|NP_940839	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954158	9212	1655	114646	108021	-	-	AURKB	DDX5	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	G17P1|HLR1|HUMP68|p68	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P17844	-	NP_004387|NP_001307524|NP_001307526|NP_001307525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954159	9212	79921	114646	122998	-	GHc-857G6.2	AURKB	TCEAL4	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	NPD017|WEX7	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q96EI5	-	NP_079139|NP_001006938|NP_001006936|NP_001287830|NP_001292771|NP_001292770|NP_001292769	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954160	9212	54477	114646	119982	-	-	AURKB	PLEKHA5	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	PEPP-2|PEPP2	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9HAU0	A0A024RAY7	NP_001372895|NP_001177789|NP_001372897|NP_001372896|NP_001372891|NP_001372890|NP_001372893|NP_001372894|NP_001372899|NP_001372898|NP_061885|NP_001137293|NP_001372868|NP_001372869|NP_001372900|NP_001372860|NP_001372861|NP_001372901|NP_001372863|NP_001372864|NP_001372865|NP_001372866|NP_001372867|NP_001372888|NP_001243399|NP_001372858|NP_001372889|NP_001372870|NP_001372882|NP_001372883|NP_001372880|NP_001372881|NP_001372886|NP_001372887|NP_001372884|NP_001372885|NP_001372852|NP_001372892|NP_001372853|NP_001372879|NP_001372878|NP_001372855|NP_001372854|NP_001372857|NP_001372856|NP_001372859|NP_001372872|NP_001372871|NP_001243716|NP_001372877|NP_001372876|NP_001372875|NP_001372874|NP_001372873|NP_001372902|NP_001372862	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954161	9212	3329	114646	109561	-	-	AURKB	HSPD1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P10809	A0A024R3X4	NP_002147|NP_955472	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954162	9212	56478	114646	121148	-	RP11-247I13.2	AURKB	EIF4ENIF1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	4E-T|Clast4	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9NRA8	A0A024R1K0	NP_001157974|NP_062817|NP_001157973	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954163	9212	9698	114646	115050	-	RP1-65J11.4	AURKB	PUM1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HSPUM|PUMH|PUMH1|PUML1	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q14671	-	NP_001018494|NP_055491	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954164	9212	6217	114646	112131	-	-	AURKB	RPS16	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	S16	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P62249	Q6IPX4	NP_001350789|NP_001011|NP_001308040	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954165	9212	51366	114646	119501	-	-	AURKB	UBR5	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	DD5|EDD|EDD1|HYD	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O95071	E7EMW7	NP_056986|NP_001269802	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954166	9212	9859	114646	115193	-	-	AURKB	CEP170	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	FAM68A|KAB|KIAA0470	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q5SW79	-	NP_001035864|NP_055627|NP_001035863	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954167	9212	2011	114646	108326	-	-	AURKB	MARK2	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	EMK-1|EMK1|PAR-1|Par-1b|Par1b	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q7KZI7	A8K2S4|E9PC69	NP_001156768|NP_001034558|NP_004945|NP_001156769|NP_059672	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954168	9212	9129	114646	114577	-	-	AURKB	PRPF3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HPRP3|HPRP3P|PRP3|Prp3p|RP18|SNRNP90	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O43395	-	NP_004689	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954169	9212	79577	114646	122724	-	-	AURKB	CDC73	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	C1orf28|FIHP|HPTJT|HRPT1|HRPT2|HYX	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q6P1J9	-	NP_078805	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954170	9212	6191	114646	112105	-	-	AURKB	RPS4X	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CCG2|DXS306|RPS4|S4|SCAR|SCR10	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P62701	B2R491	NP_000998	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954171	9212	22938	114646	116597	-	-	AURKB	SNW1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Bx42|NCOA-62|PRPF45|Prp45|SKIIP|SKIP	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q13573	G3V3A4	NP_001305773|NP_036377	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954172	9212	8637	114646	114190	-	-	AURKB	EIF4EBP3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	4E-BP3|4EBP3	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O60516	-	NP_003723	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954173	9212	56829	114646	121203	-	PRO1677	AURKB	ZC3HAV1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	ARTD13|FLB6421|PARP13|ZAP|ZC3H2|ZC3HDC2	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q7Z2W4	C9J6P4	NP_064504|NP_001350420|NP_078901	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954174	9212	7314	114646	113162	-	-	AURKB	UBB	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P0CG47	Q5U5U6	NP_061828|NP_001268648|NP_001268649|NP_001268645|NP_001268646|NP_001268647	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954175	9212	3178	114646	109420	-	-	AURKB	HNRNPA1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|hnRNP A1|hnRNP-A1	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P09651	A0A024RB53|A0A024RAZ7	NP_112420|NP_002127	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954176	9212	3799	114646	110000	-	-	AURKB	KIF5B	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HEL-S-61|KINH|KNS|KNS1|UKHC	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P33176	Q6P164|V9HW29	NP_004512	-	-	-	-	-	-	Homo sapiens	Homo sapiens
